Meld,Quantity,Price,Total,Description,Creation Date,Unit,Property Name,Address line 1,City,State,Postal code
,2.00,65.00,130.0000,Installed new kitchen faucet and supply lines   Checked stove thee at  multiple problems  The stove is very old highly recommend replacing with new stove,,7,,621 Westport Road,Elizabethtown,KY,42701
TN8LUGL,,,65.00,,03/06/2023 22:07,1,,9801 Cooper Church Drive,Louisville,KY,40229
,1.00,65.00,65.0000,Rekeyed doors,,1,,9801 Cooper Church Drive,Louisville,KY,40229
TWM7K0X,,,247.50,,03/06/2023 22:09,2215,,2215 7th Street - 1,Louisville,KY,40208
,2.00,75.00,150.0000,Materials,,2215,,2215 7th Street - 1,Louisville,KY,40208
,1.50,65.00,97.5000,Drill and change locks,,2215,,2215 7th Street - 1,Louisville,KY,40208
TT5ZXIK,,,140.00,,03/06/2023 22:10,2217 B,,2217 7th Street,Louisville,KY,40208
,1.00,75.00,75.0000,Materials,,2217 B,,2217 7th Street,Louisville,KY,40208
,1.00,65.00,65.0000,Drill and change locks,,2217 B,,2217 7th Street,Louisville,KY,40208
TGRRGFR,,,355.00,,03/06/2023 22:13,1,,3541 Lisbon ln,Louisville,KY,40218
,1.00,225.00,225.0000,Materials,,1,,3541 Lisbon ln,Louisville,KY,40218
,2.00,65.00,130.0000,Repaired drawer and repaired wall,,1,,3541 Lisbon ln,Louisville,KY,40218
T56DTX0,,,900.00,,03/06/2023 22:14,1,,1429 Nightingale Road - 1,Louisville,KY,40213
,1.00,900.00,900.0000,Delivered new fridge,,1,,1429 Nightingale Road - 1,Louisville,KY,40213
TGE04I6,,,152.50,,03/06/2023 22:15,1,,10914 Waycross Ave,Louisville,KY,40229
,1.00,55.00,55.0000,Materials,,1,,10914 Waycross Ave,Louisville,KY,40229
,1.50,65.00,97.5000,Replaced diverted,,1,,10914 Waycross Ave,Louisville,KY,40229
TNN26QI,,,65.00,,03/07/2023 08:28,3,,12511 East Orell Road - 3,Louisville,KY,40272
,1.00,65.00,65.0000,Ran water for several minutes. Water didn't back up.  Tenant states that bathroom sink backs up and leaks onto floor.  Sounds like main line issue.  Referral to Dixie Plumbing.,,3,,12511 East Orell Road - 3,Louisville,KY,40272
T1Y2UPP,,,65.00,,03/07/2023 09:03,1,,3602 Baymeadow Dr.,Louisville,KY,40258
,1.00,65.00,65.0000,Bathroom sink had hair clog at pop up drain.  Removed hair clog.  Sink drains after repair.,,1,,3602 Baymeadow Dr.,Louisville,KY,40258
TM2ECZQ,,,65.00,,03/07/2023 10:43,214,,1743 Culbertson Avenue,New Albany,IN,47150
,1.00,65.00,65.0000,Dropped off key fob,,214,,1743 Culbertson Avenue,New Albany,IN,47150
TIJ3Q6,,,65.00,,03/07/2023 10:50,1,,1429 Nightingale Road - 1,Louisville,KY,40213
,1.00,65.00,65.0000,Compressor is going out needs to be replaced needs new fridge. Treated window seal for mold.,,1,,1429 Nightingale Road - 1,Louisville,KY,40213
TZTN7V3,,,160.00,New work order is being made for middle dryer,03/07/2023 10:50,208,,1743 Culbertson Avenue,New Albany,IN,47150
,1.50,65.00,97.5000,Installed new high limit switch on dryer  Looked at the dryer in the middle the con slot is broken needs  con slot repaired,,208,,1743 Culbertson Avenue,New Albany,IN,47150
,1.50,25.00,37.5000,Mason,,208,,1743 Culbertson Avenue,New Albany,IN,47150
,1.00,25.00,25.0000,Supplies,,208,,1743 Culbertson Avenue,New Albany,IN,47150
TK5YELIB,,,65.00,,03/07/2023 10:51,4,,12611 East Orell Road - 4,Louisville,KY,40272
,1.00,65.00,65.0000,Was unable to unclog drain. Dixie Plumbing is being sent out,,4,,12611 East Orell Road - 4,Louisville,KY,40272
T8LGGFN,,,65.00,,03/07/2023 10:52,2430-206,,2430 McKindree Ct-206,Louisville,KY,40211
,1.00,65.00,65.0000,Met with inspector. Inspection been rescheduled,,2430-206,,2430 McKindree Ct-206,Louisville,KY,40211
TAZNVK,,,65.00,,03/07/2023 10:52,1,,953 Ellison Avenue,Louisville,KY,40204
,1.00,65.00,65.0000,Created estimate for repairs,,1,,953 Ellison Avenue,Louisville,KY,40204
TID4FI9,,,65.00,,03/07/2023 10:54,28,,111 E O'Bryan Avenue-28,Bardstown,KY,40004
,1.00,65.00,65.0000,went and turned on thermostat it was turned down. Heat came on and is heating the apartment,,28,,111 E O'Bryan Avenue-28,Bardstown,KY,40004
T82GF7I,,,120.50,,03/07/2023 10:58,10,,603 Revolutionary Road - 10,Louisville,KY,40214
,1.50,65.00,97.5000,"Cold water steady drip from bathtub faucet.   Pulled stem, stem has damaged washer.   Replaced washer.   Reinstalled stem and tested.  No drip after repair.  Also replaced washer on hot side and installed a universal replacement handle.",,10,,603 Revolutionary Road - 10,Louisville,KY,40214
,2.00,4.00,8.0000,Washer,,10,,603 Revolutionary Road - 10,Louisville,KY,40214
,1.00,15.00,15.0000,Universal replacement handle,,10,,603 Revolutionary Road - 10,Louisville,KY,40214
T0E67KG,,,70.00,,03/07/2023 11:00,7,,7609 Garrison Road - 7,Louisville,KY,40214
,1.00,65.00,65.0000,"Tested deadbolt, and it was catching on strike plate.  Also doorknob was not catching strike plate.   Adjusted position of both strike plates.   Door closes and locks after repair.",,7,,7609 Garrison Road - 7,Louisville,KY,40214
,1.00,5.00,5.0000,Screws,,7,,7609 Garrison Road - 7,Louisville,KY,40214
TGE9UU8,,,117.50,,03/07/2023 11:17,1,,216 East 13th Street- 1,New Albany,IN,47150
,1.50,65.00,97.5000,Installed new lock  Installed new door pin on mailbox door,,1,,216 East 13th Street- 1,New Albany,IN,47150
,1.00,20.00,20.0000,Supplies,,1,,216 East 13th Street- 1,New Albany,IN,47150
TUUXIR9,,,135.00,,03/07/2023 11:22,9,,212 East 13th Street- 9,New Albany,IN,47150
,1.50,65.00,97.5000,Repaired both outside lights next to road they had broken bulbs and one socket was broken,,9,,212 East 13th Street- 9,New Albany,IN,47150
,1.50,25.00,37.5000,2nd tech's labor,,9,,212 East 13th Street- 9,New Albany,IN,47150
T7U2GAAB,,,97.50,,03/07/2023 11:25,12,,212 East 13th Street- 12,New Albany,IN,47150
,1.50,65.00,97.5000,Met inspector for inspection. Repaired door closer at inspectors request,,12,,212 East 13th Street- 12,New Albany,IN,47150
TBEHXG3,,,200.00,,03/07/2023 11:47,9,,212 East 13th Street- 9,New Albany,IN,47150
,2.00,65.00,130.0000,Pulled all plugs to fine two bad plugs  Replaced two plugs  Secured breaker box,,9,,212 East 13th Street- 9,New Albany,IN,47150
,2.00,25.00,50.0000,2nd tech's labor,,9,,212 East 13th Street- 9,New Albany,IN,47150
,1.00,20.00,20.0000,Supplies,,9,,212 East 13th Street- 9,New Albany,IN,47150
T6GL1V7,,,160.00,,03/07/2023 11:49,23,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Repaired closet doors  Installed new hardware  Doors working properly now,,23,,1002 East Main St,New Albany,IN,47150
,1.50,25.00,37.5000,2nd tech's labor,,23,,1002 East Main St,New Albany,IN,47150
,1.00,25.00,25.0000,Supplies,,23,,1002 East Main St,New Albany,IN,47150
TV4G5KHB,,,313.00,,03/07/2023 11:53,2,,1002 East Main St,New Albany,IN,47150
,1.00,178.00,178.0000,Supplies,,2,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Set bait boxes  Set traps  Installed all new burners  Installed one new switch Stove works properly now,,2,,1002 East Main St,New Albany,IN,47150
,1.50,25.00,37.5000,2nd tech's labor,,2,,1002 East Main St,New Albany,IN,47150
TPU1V2HB,,,65.00,,03/07/2023 12:03,11,,160 West Blue Lick Road - 11,Shepherdsville,KY,40165
,1.00,65.00,65.0000,Repaired drawers in kitchen,,11,,160 West Blue Lick Road - 11,Shepherdsville,KY,40165
TDTX7YBB,,,162.50,,03/07/2023 12:55,All,,100 Slate Run - All,Bardstown,KY,40004
,2.50,65.00,162.5000,"Repaired bent drip edge, nailed torn shingle, tightened gutter screws, re-attached downspout, re-attached patio board, repaired broken rail at stairs.",,All,,100 Slate Run - All,Bardstown,KY,40004
TTWFTL4,,,65.00,,03/07/2023 14:01,9,,111 E O'Bryan Avenue -9,Bardstown,KY,40004
,1.00,65.00,65.0000,"Checked for water leak under kitchen sink, removed kitchen faucet lever, and tightened cartridge nut, and re-assembled.",,9,,111 E O'Bryan Avenue -9,Bardstown,KY,40004
TCNFCWHB,,,97.50,,03/07/2023 14:06,All,,100 Slate Run - All,Bardstown,KY,40004
,1.50,65.00,97.5000,"Tested stove, coil burner, checked burner control knob switch. Had to order control knob switch for large burner.  Installed new switch",,All,,100 Slate Run - All,Bardstown,KY,40004
TGXXZPHB,,,216.00,,03/07/2023 15:15,1,,2831 West Muhammad Ali Boulevard,Louisville,KY,40212
,1.50,65.00,97.5000,Installed fill valve  Installed new flapper  Installed new handle  Installed new toilet set Repaired tank bolts,,1,,2831 West Muhammad Ali Boulevard,Louisville,KY,40212
,1.50,25.00,37.5000,2nd tech's labor,,1,,2831 West Muhammad Ali Boulevard,Louisville,KY,40212
,1.00,81.00,81.0000,Supplies,,1,,2831 West Muhammad Ali Boulevard,Louisville,KY,40212
T7MM7F8,,,700.00,,03/07/2023 15:27,6,,210 West Blue Lick Road - 6,Shepherdsville,KY,40165
,1.00,700.00,700.0000,Replaced stove,,6,,210 West Blue Lick Road - 6,Shepherdsville,KY,40165
T4YTP3HB,,,89.00,,03/07/2023 15:29,6,,160 West Blue Lick Road - 6,Shepherdsville,KY,40165
,1.00,24.00,24.0000,Materials,,6,,160 West Blue Lick Road - 6,Shepherdsville,KY,40165
,1.00,65.00,65.0000,Adjusted wind and move lock plate,,6,,160 West Blue Lick Road - 6,Shepherdsville,KY,40165
TG2YZ0I,,,247.50,,03/07/2023 16:38,1,,1232 Carrico Avenue,Louisville,KY,40215
,1.50,65.00,97.5000,Drilled back door.  Replaced front and back door deadbolts and knobs.,,1,,1232 Carrico Avenue,Louisville,KY,40215
,2.00,75.00,150.0000,Deadbolt knob combo,,1,,1232 Carrico Avenue,Louisville,KY,40215
TXE3MZT,,,65.00,,03/07/2023 17:50,2,,2511 Dixie Highway - 2,Louisville,KY,40216
,1.00,65.00,65.0000,Reattached front door knob and tightened screws.,,2,,2511 Dixie Highway - 2,Louisville,KY,40216
T7MAIZ7,,,65.00,,03/08/2023 09:45,34,,111 E O'Bryan Avenue-34,Bardstown,KY,40004
,1.00,65.00,65.0000,Tried to unstop kitchen sink - wasn’t successful. Vacuumed out double sink full of water. Now waiting on Dixie Plumbing,,34,,111 E O'Bryan Avenue-34,Bardstown,KY,40004
T7D64CG,,,195.00,,03/08/2023 10:27,1,,171 Springhill Drive,Bardstown,KY,40004
,3.00,65.00,195.0000,Tried to reset machine. Disassembled top and back of clothes washer. Disassembled pump and hoses and filter and cleaned them out. Released linkage that had the door on the washer locked. Re-assembled.,,1,,171 Springhill Drive,Bardstown,KY,40004
TWD3JJBB,,,65.00,,03/08/2023 11:19,All,,100 Slate Run - All,Bardstown,KY,40004
,1.00,65.00,65.0000,Blew out stopped up gutters and downspouts,,All,,100 Slate Run - All,Bardstown,KY,40004
TNWE6FQ,,,65.00,,03/08/2023 14:20,All,,100 Slate Run - All,Bardstown,KY,40004
,1.00,65.00,65.0000,Error code flashing on range. Tested oven temperature sensor and it checked out ok. Had to order oven control board. Replaced oven control board.,,All,,100 Slate Run - All,Bardstown,KY,40004
T6R23UU,,,65.00,,03/08/2023 16:30,A1,,4604 Southern Parkway - A1,Louisville,KY,40214
,1.00,65.00,65.0000,Both A1 and A2 bathroom sinks are backed up. Snake would not remove clog. Referral to Dixie Plumbing.,,A1,,4604 Southern Parkway - A1,Louisville,KY,40214
TUGC0VL,,,177.00,,03/08/2023 20:56,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.00,42.00,42.0000,Supplies,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.50,65.00,97.5000,Repaired dishwasher discharge pump,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.50,25.00,37.5000,2nd tech's labor,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
TXXIDHKB,,,125.00,,03/08/2023 20:58,872,,872 Marian Village Dr.,Shelbyville,KY,40065
,1.00,65.00,65.0000,Rekeyed unit,,872,,872 Marian Village Dr.,Shelbyville,KY,40065
,1.00,60.00,60.0000,Supplies,,872,,872 Marian Village Dr.,Shelbyville,KY,40065
TXABUZ,,,262.00,,03/08/2023 21:16,504,,504 Marian Village Dr.,Shelbyville,KY,40065
,2.00,65.00,130.0000,Installed two new kitchen sink baskets  Installed new drain and p-trap  Installed new bottom in cabinet  Sprayed for mold,,504,,504 Marian Village Dr.,Shelbyville,KY,40065
,2.00,25.00,50.0000,2nd tech's labor,,504,,504 Marian Village Dr.,Shelbyville,KY,40065
,1.00,82.00,82.0000,Supplies,,504,,504 Marian Village Dr.,Shelbyville,KY,40065
T5UJIRZ,,,156.00,,03/08/2023 21:20,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.50,65.00,97.5000,Checked air tank it’s good  Found that the heater had a lot of air in water heater  Checked toilet as well,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.50,25.00,37.5000,2nd tech's labor,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
,1.00,21.00,21.0000,Supplies,,746,,746 Marian Village Dr.,Shelbyville,KY,40065
TJHVL6MB,,,161.00,,03/08/2023 21:23,500,,500 Marian Village Dr.,Shelbyville,KY,40065
,1.50,65.00,97.5000,Repaired gutter,,500,,500 Marian Village Dr.,Shelbyville,KY,40065
,1.50,25.00,37.5000,2nd tech's labor,,500,,500 Marian Village Dr.,Shelbyville,KY,40065
,1.00,26.00,26.0000,Supplies,,500,,500 Marian Village Dr.,Shelbyville,KY,40065
TGD54UY,,,112.50,,03/08/2023 21:26,514,,514 Marian Village Dr.,Shelbyville,KY,40065
,1.50,65.00,97.5000,Snaked toilet,,514,,514 Marian Village Dr.,Shelbyville,KY,40065
,1.00,15.00,15.0000,Supplies,,514,,514 Marian Village Dr.,Shelbyville,KY,40065
TGAG9GGB,,,140.00,,03/09/2023 09:15,1,,3811 Carpenter Drive - 1,Louisville,KY,40229
,1.00,75.00,75.0000,Materials,,1,,3811 Carpenter Drive - 1,Louisville,KY,40229
,1.00,65.00,65.0000,Labor,,1,,3811 Carpenter Drive - 1,Louisville,KY,40229
TC2G1VJB,,,275.00,,03/09/2023 09:16,1,,1812 Pershing Avenue,Louisville,KY,40242
,1.00,145.00,145.0000,Materials,,1,,1812 Pershing Avenue,Louisville,KY,40242
,2.00,65.00,130.0000,Labor,,1,,1812 Pershing Avenue,Louisville,KY,40242
TJ35AMP,,,142.50,Labor,03/09/2023 09:19,4,,184 Cannon Court - 4,Louisville,KY,40229
,1.00,45.00,45.0000,Materials,,4,,184 Cannon Court - 4,Louisville,KY,40229
,1.50,65.00,97.5000,Labor,,4,,184 Cannon Court - 4,Louisville,KY,40229
T1Q7I2K,,,65.00,,03/09/2023 09:31,2420-212,,2430 McKindree Ct-212,Louisville,KY,40211
,1.00,65.00,65.0000,Faucets has Corrosion but Faucet’s work fine,,2420-212,,2430 McKindree Ct-212,Louisville,KY,40211
T14DF26,,,285.00,"Materials include paper towels, drywall mud, screws, etc.",03/09/2023 10:03,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
,1.00,15.00,15.0000,Drywall,,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
,1.00,20.00,20.0000,Materials,,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
,2.00,65.00,130.0000,"Bathroom ceiling and wall were cut out for plumbers to make repairs.   Patched wall with drywall, tape, and mud.   Ceiling is plywood.  Installed plywood access panel.   Will need to return to sand and paint.   Drawer in kitchen. Guide had come loose from interior of cabinet.  Screwed guide back into place.  Drawer opens and closes after repair.   Plug in bedroom tested correct.",,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
,1.00,65.00,65.0000,Labor 3-21-23 Sanded drywall repair and painted repair and access panel in ceiling.,,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
,1.00,55.00,55.0000,Paint.,,1,,4809 Saddlebrook Lane - 1,Louisville,KY,40216
TKA85FC,,,65.00,,03/09/2023 11:08,Unit 1,,927 N Lakeview Dr,Louisville,KY,40229
,1.00,65.00,65.0000,Inner door panel bad. Dishwasher needs to be replaced,,Unit 1,,927 N Lakeview Dr,Louisville,KY,40229
TJ2V6IP,,,127.50,,03/09/2023 11:11,4,,4909 Saddlebrook Lane - 4,Louisville,KY,40216
,1.50,65.00,97.5000,"Kitchen electric issue was a GFCI outlet that was thrown when apartment lost power during wind storm.   Reset GFCI, and instructed tenant on how it works.   All power restored to kitchen.   Kitchen sink leaking at slip joint. Tightened nuts.  No leak after repairs.   Toilet seat screw broken.  Replaced toilet seat.",,4,,4909 Saddlebrook Lane - 4,Louisville,KY,40216
,1.00,30.00,30.0000,Toilet seat.,,4,,4909 Saddlebrook Lane - 4,Louisville,KY,40216
TKDMHMCB,,,487.50,"Materials include paper towels, screws, etc.",03/09/2023 13:00,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,65.00,65.0000,Labor 3-13-23 -Removed broken portion of window.  Installed temporary board.  Will reinstall window after repair.,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,65.00,65.0000,Labor 3-15-23-Installed repaired window.   Removed temporary board.,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,160.00,160.0000,Window repair.,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,45.00,45.0000,Plywood and screws.,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.50,65.00,97.5000,Labor 3-9-23 -Bathroom sink faucet leaking from somewhere in the faucet.  Replaced faucet.  No leak after repair.   Reinstalled siding that was blown off on side of building.,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,45.00,45.0000,Faucet,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,10.00,10.0000,Materials,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
TNAWJFG,,,95.00,,03/09/2023 13:25,617-3,,617 S 44th Street -3,Louisville,KY,40211
,1.00,65.00,65.0000,Instal 10 year smoke alarm,,617-3,,617 S 44th Street -3,Louisville,KY,40211
,1.00,30.00,30.0000,Materials,,617-3,,617 S 44th Street -3,Louisville,KY,40211
TJKCIYZ,,,70.00,,03/09/2023 13:49,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,1.00,65.00,65.0000,Delivered U key to resident,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,1.00,5.00,5.0000,Key,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
TBXGJ2K,,,65.00,,03/09/2023 15:14,2,,3216 Fordhaven Road - 2,Louisville,KY,40214
,1.00,65.00,65.0000,Attempted to snake drain.  Snake would not go further than 2 feet into drain.   Referral to Dixie Plumbing.,,2,,3216 Fordhaven Road - 2,Louisville,KY,40214
TURAMD,,,130.00,,03/09/2023 15:16,8,,111 E O'Bryan Avenue-8,Bardstown,KY,40004
,2.00,65.00,130.0000,Walked property with pest control for treatment,,8,,111 E O'Bryan Avenue-8,Bardstown,KY,40004
TL253W6,,,82.90,,03/09/2023 15:31,44,,111 E O'Bryan Avenue-44,Bardstown,KY,40004
,1.00,65.00,65.0000,"Disassembled faucet, replaced spray head, reassembled",,44,,111 E O'Bryan Avenue-44,Bardstown,KY,40004
,1.00,17.90,17.9000,Faucet spray head,,44,,111 E O'Bryan Avenue-44,Bardstown,KY,40004
T31K9UI,,,117.50,,03/09/2023 20:30,2420-112,,2430 McKindree Ct-112,Louisville,KY,40211
,1.50,65.00,97.5000,Temporary repaired refrigerator  Repaired condenser fan motor and wiring harness. We have ordered a new condenser fan motor. We will close this meld at this time. A new one will be opened when parts arrive.,,2420-112,,2430 McKindree Ct-112,Louisville,KY,40211
,1.00,20.00,20.0000,Supplies,,2420-112,,2430 McKindree Ct-112,Louisville,KY,40211
TX7U7AF,,,129.50,,03/09/2023 20:39,228,,4524 Winnrose Way 228,Louisville,KY,40211
,1.50,65.00,97.5000,Installed new lock  Installed new door pin for hinge,,228,,4524 Winnrose Way 228,Louisville,KY,40211
,1.00,32.00,32.0000,Supplies,,228,,4524 Winnrose Way 228,Louisville,KY,40211
TAK1I3MB,,,221.00,,03/09/2023 20:45,102,,4522 Winnrose Way 102,Louisville,KY,40211
,1.00,91.00,91.0000,Supplies,,102,,4522 Winnrose Way 102,Louisville,KY,40211
,2.00,65.00,130.0000,Installed new kitchen faucet  Replaced microwave light  Took down two different light fixtures to find a short in the light fixture in the hallway,,102,,4522 Winnrose Way 102,Louisville,KY,40211
